date,Open,High,Low,Volume,RSI,MACD,MACD_Signal,Close
2012-07-27 00:00:00,19165.029296875,19330.689453125,19162.529296875,1570700000,47.119136821342536,-50.313612214366,-11.423752130923488,19274.9609375
2012-07-30 00:00:00,19505.029296875,19593.619140625,19478.69921875,1452100000,53.21892437129058,-14.209508558877133,-11.980903416514217,19585.400390625
2012-07-31 00:00:00,19661.41015625,19840.16015625,19618.5703125,1856300000,56.032412252241436,31.10374190977018,-3.3639743512573377,19796.810546875
2012-08-01 00:00:00,19646.9609375,19898.919921875,19646.9609375,1798600000,64.44314067961461,68.13137057426502,10.935094633847134,19820.380859375
2012-08-02 00:00:00,19784.150390625,19786.7109375,19651.759765625,1229700000,60.61109473355645,85.9803348561436,25.944142678306427,19690.19921875
2012-08-03 00:00:00,19553.7890625,19673.69921875,19454.330078125,1153400000,59.690927509285935,97.06864529230006,40.169043201105154,19666.1796875
2012-08-06 00:00:00,20052.5,20091.30078125,19978.650390625,1437000000,59.67013594414305,131.17736103667266,58.37070676821865,19998.720703125
2012-08-07 00:00:00,20033.869140625,20117.119140625,19983.759765625,1411300000,65.6046786913544,162.29539400833892,79.1556442162427,20072.55078125
2012-08-08 00:00:00,20188.880859375,20188.880859375,19966.119140625,1239200000,60.74905820554996,184.26520167550552,100.17755570809527,20065.51953125
2012-08-09 00:00:00,20149.19921875,20300.029296875,20149.19921875,1302300000,62.68463675592599,215.64773476459231,123.27159151939469,20269.470703125
2012-08-10 00:00:00,20204.7109375,20222.130859375,20045.30078125,1439100000,76.74397735101869,227.13993393963392,144.04526000344254,20136.119140625
2012-08-13 00:00:00,20188.48046875,20188.48046875,20037.810546875,990600000,80.54466314778881,229.18700402475588,161.07360880770523,20081.359375
2012-08-14 00:00:00,20251.419921875,20299.720703125,20094.01953125,1526000000,83.46722125938764,244.9567049002835,177.85022802622092,20291.6796875
2012-08-15 00:00:00,20125.2890625,20135.0,20016.029296875,1271700000,74.80777716860784,235.42366621415567,189.36491566380786,20052.2890625
